	Actual Load
2022-08-01 00:00:00+02:00	5060.0
2022-08-01 00:15:00+02:00	4992.0
2022-08-01 00:30:00+02:00	4860.0
2022-08-01 00:45:00+02:00	4766.0
2022-08-01 01:00:00+02:00	4784.0
2022-08-01 01:15:00+02:00	4718.0
2022-08-01 01:30:00+02:00	4669.0
2022-08-01 01:45:00+02:00	4623.0
2022-08-01 02:00:00+02:00	4689.0
2022-08-01 02:15:00+02:00	4646.0
2022-08-01 02:30:00+02:00	4631.0
2022-08-01 02:45:00+02:00	4581.0
2022-08-01 03:00:00+02:00	4572.0
2022-08-01 03:15:00+02:00	4555.0
2022-08-01 03:30:00+02:00	4552.0
2022-08-01 03:45:00+02:00	4560.0
2022-08-01 04:00:00+02:00	4634.0
2022-08-01 04:15:00+02:00	4658.0
2022-08-01 04:30:00+02:00	4754.0
2022-08-01 04:45:00+02:00	4823.0
2022-08-01 05:00:00+02:00	5030.0
2022-08-01 05:15:00+02:00	5165.0
2022-08-01 05:30:00+02:00	5305.0
2022-08-01 05:45:00+02:00	5479.0
2022-08-01 06:00:00+02:00	5807.0
2022-08-01 06:15:00+02:00	5990.0
2022-08-01 06:30:00+02:00	6157.0
2022-08-01 06:45:00+02:00	6318.0
2022-08-01 07:00:00+02:00	6545.0
2022-08-01 07:15:00+02:00	6668.0
2022-08-01 07:30:00+02:00	6806.0
2022-08-01 07:45:00+02:00	6926.0
2022-08-01 08:00:00+02:00	7074.0
2022-08-01 08:15:00+02:00	7150.0
2022-08-01 08:30:00+02:00	7212.0
2022-08-01 08:45:00+02:00	7246.0
2022-08-01 09:00:00+02:00	7284.0
2022-08-01 09:15:00+02:00	7354.0
2022-08-01 09:30:00+02:00	7368.0
2022-08-01 09:45:00+02:00	7380.0
2022-08-01 10:00:00+02:00	7389.0
2022-08-01 10:15:00+02:00	7383.0
2022-08-01 10:30:00+02:00	7428.0
2022-08-01 10:45:00+02:00	7416.0
2022-08-01 11:00:00+02:00	7415.0
2022-08-01 11:15:00+02:00	7446.0
2022-08-01 11:30:00+02:00	7484.0
2022-08-01 11:45:00+02:00	7440.0
2022-08-01 12:00:00+02:00	7424.0
2022-08-01 12:15:00+02:00	7311.0
2022-08-01 12:30:00+02:00	7289.0
2022-08-01 12:45:00+02:00	7283.0
2022-08-01 13:00:00+02:00	7376.0
2022-08-01 13:15:00+02:00	7378.0
2022-08-01 13:30:00+02:00	7336.0
2022-08-01 13:45:00+02:00	7316.0
2022-08-01 14:00:00+02:00	7335.0
2022-08-01 14:15:00+02:00	7325.0
2022-08-01 14:30:00+02:00	7337.0
2022-08-01 14:45:00+02:00	7298.0
2022-08-01 15:00:00+02:00	7315.0
2022-08-01 15:15:00+02:00	7252.0
2022-08-01 15:30:00+02:00	7188.0
2022-08-01 15:45:00+02:00	7164.0
2022-08-01 16:00:00+02:00	7156.0
2022-08-01 16:15:00+02:00	7126.0
2022-08-01 16:30:00+02:00	7092.0
2022-08-01 16:45:00+02:00	7066.0
2022-08-01 17:00:00+02:00	7082.0
2022-08-01 17:15:00+02:00	7086.0
2022-08-01 17:30:00+02:00	7089.0
2022-08-01 17:45:00+02:00	7092.0
2022-08-01 18:00:00+02:00	7066.0
2022-08-01 18:15:00+02:00	7014.0
2022-08-01 18:30:00+02:00	7024.0
2022-08-01 18:45:00+02:00	7025.0
2022-08-01 19:00:00+02:00	6954.0
2022-08-01 19:15:00+02:00	6925.0
2022-08-01 19:30:00+02:00	6854.0
2022-08-01 19:45:00+02:00	6803.0
2022-08-01 20:00:00+02:00	6801.0
2022-08-01 20:15:00+02:00	6746.0
2022-08-01 20:30:00+02:00	6701.0
2022-08-01 20:45:00+02:00	6690.0
2022-08-01 21:00:00+02:00	6620.0
2022-08-01 21:15:00+02:00	6506.0
2022-08-01 21:30:00+02:00	6388.0
2022-08-01 21:45:00+02:00	6262.0
2022-08-01 22:00:00+02:00	6333.0
2022-08-01 22:15:00+02:00	6196.0
2022-08-01 22:30:00+02:00	6042.0
2022-08-01 22:45:00+02:00	5892.0
2022-08-01 23:00:00+02:00	5766.0
2022-08-01 23:15:00+02:00	5642.0
2022-08-01 23:30:00+02:00	5516.0
2022-08-01 23:45:00+02:00	5414.0
2022-08-02 00:00:00+02:00	5456.0
2022-08-02 00:15:00+02:00	5368.0
2022-08-02 00:30:00+02:00	5232.0
2022-08-02 00:45:00+02:00	5157.0
2022-08-02 01:00:00+02:00	5146.0
2022-08-02 01:15:00+02:00	5082.0
2022-08-02 01:30:00+02:00	5041.0
2022-08-02 01:45:00+02:00	4993.0
2022-08-02 02:00:00+02:00	5038.0
2022-08-02 02:15:00+02:00	5011.0
2022-08-02 02:30:00+02:00	4968.0
2022-08-02 02:45:00+02:00	4931.0
2022-08-02 03:00:00+02:00	4927.0
2022-08-02 03:15:00+02:00	4898.0
2022-08-02 03:30:00+02:00	4868.0
2022-08-02 03:45:00+02:00	4854.0
2022-08-02 04:00:00+02:00	4919.0
2022-08-02 04:15:00+02:00	4958.0
2022-08-02 04:30:00+02:00	4986.0
2022-08-02 04:45:00+02:00	5055.0
2022-08-02 05:00:00+02:00	5256.0
2022-08-02 05:15:00+02:00	5387.0
2022-08-02 05:30:00+02:00	5510.0
2022-08-02 05:45:00+02:00	5665.0
2022-08-02 06:00:00+02:00	5965.0
2022-08-02 06:15:00+02:00	6175.0
2022-08-02 06:30:00+02:00	6302.0
2022-08-02 06:45:00+02:00	6418.0
2022-08-02 07:00:00+02:00	6703.0
2022-08-02 07:15:00+02:00	6838.0
2022-08-02 07:30:00+02:00	6923.0
2022-08-02 07:45:00+02:00	7046.0
2022-08-02 08:00:00+02:00	7148.0
2022-08-02 08:15:00+02:00	7229.0
2022-08-02 08:30:00+02:00	7327.0
2022-08-02 08:45:00+02:00	7368.0
2022-08-02 09:00:00+02:00	7363.0
2022-08-02 09:15:00+02:00	7394.0
2022-08-02 09:30:00+02:00	7387.0
2022-08-02 09:45:00+02:00	7404.0
2022-08-02 10:00:00+02:00	7396.0
2022-08-02 10:15:00+02:00	7408.0
2022-08-02 10:30:00+02:00	7433.0
2022-08-02 10:45:00+02:00	7477.0
2022-08-02 11:00:00+02:00	7508.0
2022-08-02 11:15:00+02:00	7546.0
2022-08-02 11:30:00+02:00	7578.0
2022-08-02 11:45:00+02:00	7548.0
2022-08-02 12:00:00+02:00	7458.0
2022-08-02 12:15:00+02:00	7327.0
2022-08-02 12:30:00+02:00	7277.0
2022-08-02 12:45:00+02:00	7258.0
2022-08-02 13:00:00+02:00	7332.0
2022-08-02 13:15:00+02:00	7310.0
2022-08-02 13:30:00+02:00	7272.0
2022-08-02 13:45:00+02:00	7204.0
2022-08-02 14:00:00+02:00	7163.0
2022-08-02 14:15:00+02:00	7133.0
2022-08-02 14:30:00+02:00	7134.0
2022-08-02 14:45:00+02:00	7107.0
2022-08-02 15:00:00+02:00	7087.0
2022-08-02 15:15:00+02:00	7066.0
2022-08-02 15:30:00+02:00	6999.0
2022-08-02 15:45:00+02:00	7006.0
2022-08-02 16:00:00+02:00	6964.0
2022-08-02 16:15:00+02:00	6948.0
2022-08-02 16:30:00+02:00	6933.0
2022-08-02 16:45:00+02:00	6919.0
2022-08-02 17:00:00+02:00	6875.0
2022-08-02 17:15:00+02:00	6901.0
2022-08-02 17:30:00+02:00	6934.0
2022-08-02 17:45:00+02:00	6951.0
2022-08-02 18:00:00+02:00	6935.0
2022-08-02 18:15:00+02:00	6957.0
2022-08-02 18:30:00+02:00	6949.0
2022-08-02 18:45:00+02:00	6952.0
2022-08-02 19:00:00+02:00	6896.0
2022-08-02 19:15:00+02:00	6820.0
2022-08-02 19:30:00+02:00	6800.0
2022-08-02 19:45:00+02:00	6747.0
2022-08-02 20:00:00+02:00	6681.0
2022-08-02 20:15:00+02:00	6635.0
2022-08-02 20:30:00+02:00	6621.0
2022-08-02 20:45:00+02:00	6622.0
2022-08-02 21:00:00+02:00	6522.0
2022-08-02 21:15:00+02:00	6395.0
2022-08-02 21:30:00+02:00	6341.0
2022-08-02 21:45:00+02:00	6239.0
2022-08-02 22:00:00+02:00	6285.0
2022-08-02 22:15:00+02:00	6187.0
2022-08-02 22:30:00+02:00	5993.0
2022-08-02 22:45:00+02:00	5899.0
2022-08-02 23:00:00+02:00	5745.0
2022-08-02 23:15:00+02:00	5600.0
2022-08-02 23:30:00+02:00	5496.0
2022-08-02 23:45:00+02:00	5430.0
2022-08-03 00:00:00+02:00	5442.0
2022-08-03 00:15:00+02:00	5354.0
2022-08-03 00:30:00+02:00	5260.0
2022-08-03 00:45:00+02:00	5116.0
2022-08-03 01:00:00+02:00	5133.0
2022-08-03 01:15:00+02:00	5067.0
2022-08-03 01:30:00+02:00	4994.0
2022-08-03 01:45:00+02:00	4965.0
2022-08-03 02:00:00+02:00	5008.0
2022-08-03 02:15:00+02:00	4979.0
2022-08-03 02:30:00+02:00	4906.0
2022-08-03 02:45:00+02:00	4857.0
2022-08-03 03:00:00+02:00	4869.0
2022-08-03 03:15:00+02:00	4826.0
2022-08-03 03:30:00+02:00	4827.0
2022-08-03 03:45:00+02:00	4823.0
2022-08-03 04:00:00+02:00	4894.0
2022-08-03 04:15:00+02:00	4926.0
2022-08-03 04:30:00+02:00	4980.0
2022-08-03 04:45:00+02:00	5056.0
2022-08-03 05:00:00+02:00	5225.0
2022-08-03 05:15:00+02:00	5336.0
2022-08-03 05:30:00+02:00	5444.0
2022-08-03 05:45:00+02:00	5611.0
2022-08-03 06:00:00+02:00	5955.0
2022-08-03 06:15:00+02:00	6118.0
2022-08-03 06:30:00+02:00	6226.0
2022-08-03 06:45:00+02:00	6328.0
2022-08-03 07:00:00+02:00	6516.0
2022-08-03 07:15:00+02:00	6645.0
2022-08-03 07:30:00+02:00	6725.0
2022-08-03 07:45:00+02:00	6880.0
2022-08-03 08:00:00+02:00	6982.0
2022-08-03 08:15:00+02:00	7023.0
2022-08-03 08:30:00+02:00	7087.0
2022-08-03 08:45:00+02:00	7107.0
2022-08-03 09:00:00+02:00	7115.0
2022-08-03 09:15:00+02:00	7163.0
2022-08-03 09:30:00+02:00	7216.0
2022-08-03 09:45:00+02:00	7240.0
2022-08-03 10:00:00+02:00	7262.0
2022-08-03 10:15:00+02:00	7278.0
2022-08-03 10:30:00+02:00	7321.0
2022-08-03 10:45:00+02:00	7354.0
2022-08-03 11:00:00+02:00	7373.0
2022-08-03 11:15:00+02:00	7397.0
2022-08-03 11:30:00+02:00	7401.0
2022-08-03 11:45:00+02:00	7381.0
2022-08-03 12:00:00+02:00	7305.0
2022-08-03 12:15:00+02:00	7218.0
2022-08-03 12:30:00+02:00	7185.0
2022-08-03 12:45:00+02:00	7164.0
2022-08-03 13:00:00+02:00	7202.0
2022-08-03 13:15:00+02:00	7150.0
2022-08-03 13:30:00+02:00	7111.0
2022-08-03 13:45:00+02:00	7050.0
2022-08-03 14:00:00+02:00	7036.0
2022-08-03 14:15:00+02:00	7045.0
2022-08-03 14:30:00+02:00	7048.0
2022-08-03 14:45:00+02:00	7004.0
2022-08-03 15:00:00+02:00	6997.0
2022-08-03 15:15:00+02:00	6935.0
2022-08-03 15:30:00+02:00	6945.0
2022-08-03 15:45:00+02:00	7011.0
2022-08-03 16:00:00+02:00	6989.0
2022-08-03 16:15:00+02:00	6958.0
2022-08-03 16:30:00+02:00	6969.0
2022-08-03 16:45:00+02:00	6927.0
2022-08-03 17:00:00+02:00	6968.0
2022-08-03 17:15:00+02:00	6956.0
2022-08-03 17:30:00+02:00	7085.0
2022-08-03 17:45:00+02:00	7138.0
2022-08-03 18:00:00+02:00	7138.0
2022-08-03 18:15:00+02:00	7132.0
2022-08-03 18:30:00+02:00	7176.0
2022-08-03 18:45:00+02:00	7169.0
2022-08-03 19:00:00+02:00	7136.0
2022-08-03 19:15:00+02:00	7092.0
2022-08-03 19:30:00+02:00	7074.0
2022-08-03 19:45:00+02:00	7016.0
2022-08-03 20:00:00+02:00	6919.0
2022-08-03 20:15:00+02:00	6852.0
2022-08-03 20:30:00+02:00	6833.0
2022-08-03 20:45:00+02:00	6798.0
2022-08-03 21:00:00+02:00	6778.0
2022-08-03 21:15:00+02:00	6692.0
2022-08-03 21:30:00+02:00	6557.0
2022-08-03 21:45:00+02:00	6432.0
2022-08-03 22:00:00+02:00	6509.0
2022-08-03 22:15:00+02:00	6427.0
2022-08-03 22:30:00+02:00	6251.0
2022-08-03 22:45:00+02:00	6085.0
2022-08-03 23:00:00+02:00	5933.0
2022-08-03 23:15:00+02:00	5747.0
2022-08-03 23:30:00+02:00	5637.0
2022-08-03 23:45:00+02:00	5559.0
2022-08-04 00:00:00+02:00	5540.0
2022-08-04 00:15:00+02:00	5437.0
2022-08-04 00:30:00+02:00	5341.0
2022-08-04 00:45:00+02:00	5185.0
2022-08-04 01:00:00+02:00	5167.0
2022-08-04 01:15:00+02:00	5111.0
2022-08-04 01:30:00+02:00	5058.0
2022-08-04 01:45:00+02:00	4964.0
2022-08-04 02:00:00+02:00	5062.0
2022-08-04 02:15:00+02:00	5017.0
2022-08-04 02:30:00+02:00	4948.0
2022-08-04 02:45:00+02:00	4921.0
2022-08-04 03:00:00+02:00	4920.0
2022-08-04 03:15:00+02:00	4914.0
2022-08-04 03:30:00+02:00	4885.0
2022-08-04 03:45:00+02:00	4886.0
2022-08-04 04:00:00+02:00	4891.0
2022-08-04 04:15:00+02:00	4928.0
2022-08-04 04:30:00+02:00	5004.0
2022-08-04 04:45:00+02:00	5063.0
2022-08-04 05:00:00+02:00	5252.0
2022-08-04 05:15:00+02:00	5362.0
2022-08-04 05:30:00+02:00	5487.0
2022-08-04 05:45:00+02:00	5647.0
2022-08-04 06:00:00+02:00	6003.0
2022-08-04 06:15:00+02:00	6196.0
2022-08-04 06:30:00+02:00	6340.0
2022-08-04 06:45:00+02:00	6402.0
2022-08-04 07:00:00+02:00	6613.0
2022-08-04 07:15:00+02:00	6781.0
2022-08-04 07:30:00+02:00	6878.0
2022-08-04 07:45:00+02:00	6966.0
2022-08-04 08:00:00+02:00	7072.0
2022-08-04 08:15:00+02:00	7116.0
2022-08-04 08:30:00+02:00	7183.0
2022-08-04 08:45:00+02:00	7203.0
2022-08-04 09:00:00+02:00	7260.0
2022-08-04 09:15:00+02:00	7270.0
2022-08-04 09:30:00+02:00	7288.0
2022-08-04 09:45:00+02:00	7338.0
2022-08-04 10:00:00+02:00	7279.0
2022-08-04 10:15:00+02:00	7298.0
2022-08-04 10:30:00+02:00	7311.0
2022-08-04 10:45:00+02:00	7341.0
2022-08-04 11:00:00+02:00	7368.0
2022-08-04 11:15:00+02:00	7433.0
2022-08-04 11:30:00+02:00	7440.0
2022-08-04 11:45:00+02:00	7381.0
2022-08-04 12:00:00+02:00	7302.0
2022-08-04 12:15:00+02:00	7220.0
2022-08-04 12:30:00+02:00	7197.0
2022-08-04 12:45:00+02:00	7151.0
2022-08-04 13:00:00+02:00	7186.0
2022-08-04 13:15:00+02:00	7186.0
2022-08-04 13:30:00+02:00	7122.0
2022-08-04 13:45:00+02:00	7082.0
2022-08-04 14:00:00+02:00	7089.0
2022-08-04 14:15:00+02:00	7045.0
2022-08-04 14:30:00+02:00	7063.0
2022-08-04 14:45:00+02:00	7031.0
2022-08-04 15:00:00+02:00	6996.0
2022-08-04 15:15:00+02:00	7004.0
2022-08-04 15:30:00+02:00	6972.0
2022-08-04 15:45:00+02:00	7015.0
2022-08-04 16:00:00+02:00	7020.0
2022-08-04 16:15:00+02:00	7010.0
2022-08-04 16:30:00+02:00	7041.0
2022-08-04 16:45:00+02:00	7109.0
2022-08-04 17:00:00+02:00	7125.0
2022-08-04 17:15:00+02:00	7144.0
2022-08-04 17:30:00+02:00	7222.0
2022-08-04 17:45:00+02:00	7217.0
2022-08-04 18:00:00+02:00	7135.0
2022-08-04 18:15:00+02:00	7184.0
2022-08-04 18:30:00+02:00	7199.0
2022-08-04 18:45:00+02:00	7207.0
2022-08-04 19:00:00+02:00	7212.0
2022-08-04 19:15:00+02:00	7160.0
2022-08-04 19:30:00+02:00	7115.0
2022-08-04 19:45:00+02:00	7062.0
2022-08-04 20:00:00+02:00	6975.0
2022-08-04 20:15:00+02:00	6888.0
2022-08-04 20:30:00+02:00	6846.0
2022-08-04 20:45:00+02:00	6819.0
2022-08-04 21:00:00+02:00	6748.0
2022-08-04 21:15:00+02:00	6655.0
2022-08-04 21:30:00+02:00	6593.0
2022-08-04 21:45:00+02:00	6450.0
2022-08-04 22:00:00+02:00	6458.0
2022-08-04 22:15:00+02:00	6348.0
2022-08-04 22:30:00+02:00	6223.0
2022-08-04 22:45:00+02:00	6070.0
2022-08-04 23:00:00+02:00	5938.0
2022-08-04 23:15:00+02:00	5782.0
2022-08-04 23:30:00+02:00	5694.0
2022-08-04 23:45:00+02:00	5603.0
2022-08-05 00:00:00+02:00	5642.0
2022-08-05 00:15:00+02:00	5516.0
2022-08-05 00:30:00+02:00	5378.0
2022-08-05 00:45:00+02:00	5285.0
2022-08-05 01:00:00+02:00	5253.0
2022-08-05 01:15:00+02:00	5215.0
2022-08-05 01:30:00+02:00	5166.0
2022-08-05 01:45:00+02:00	5097.0
2022-08-05 02:00:00+02:00	5170.0
2022-08-05 02:15:00+02:00	5111.0
2022-08-05 02:30:00+02:00	5037.0
2022-08-05 02:45:00+02:00	4977.0
2022-08-05 03:00:00+02:00	4962.0
2022-08-05 03:15:00+02:00	4946.0
2022-08-05 03:30:00+02:00	4938.0
2022-08-05 03:45:00+02:00	4939.0
2022-08-05 04:00:00+02:00	5007.0
2022-08-05 04:15:00+02:00	5004.0
2022-08-05 04:30:00+02:00	5070.0
2022-08-05 04:45:00+02:00	5123.0
2022-08-05 05:00:00+02:00	5305.0
2022-08-05 05:15:00+02:00	5415.0
2022-08-05 05:30:00+02:00	5483.0
2022-08-05 05:45:00+02:00	5664.0
2022-08-05 06:00:00+02:00	6020.0
2022-08-05 06:15:00+02:00	6201.0
2022-08-05 06:30:00+02:00	6336.0
2022-08-05 06:45:00+02:00	6477.0
2022-08-05 07:00:00+02:00	6665.0
2022-08-05 07:15:00+02:00	6802.0
2022-08-05 07:30:00+02:00	6920.0
2022-08-05 07:45:00+02:00	7024.0
2022-08-05 08:00:00+02:00	7157.0
2022-08-05 08:15:00+02:00	7224.0
2022-08-05 08:30:00+02:00	7288.0
2022-08-05 08:45:00+02:00	7345.0
2022-08-05 09:00:00+02:00	7367.0
2022-08-05 09:15:00+02:00	7360.0
2022-08-05 09:30:00+02:00	7409.0
2022-08-05 09:45:00+02:00	7438.0
2022-08-05 10:00:00+02:00	7437.0
2022-08-05 10:15:00+02:00	7470.0
2022-08-05 10:30:00+02:00	7452.0
2022-08-05 10:45:00+02:00	7451.0
2022-08-05 11:00:00+02:00	7514.0
2022-08-05 11:15:00+02:00	7514.0
2022-08-05 11:30:00+02:00	7522.0
2022-08-05 11:45:00+02:00	7505.0
2022-08-05 12:00:00+02:00	7390.0
2022-08-05 12:15:00+02:00	7308.0
2022-08-05 12:30:00+02:00	7282.0
2022-08-05 12:45:00+02:00	7268.0
2022-08-05 13:00:00+02:00	7306.0
2022-08-05 13:15:00+02:00	7236.0
2022-08-05 13:30:00+02:00	7196.0
2022-08-05 13:45:00+02:00	7096.0
2022-08-05 14:00:00+02:00	7064.0
2022-08-05 14:15:00+02:00	7089.0
2022-08-05 14:30:00+02:00	7052.0
2022-08-05 14:45:00+02:00	7039.0
2022-08-05 15:00:00+02:00	7052.0
2022-08-05 15:15:00+02:00	7022.0
2022-08-05 15:30:00+02:00	7076.0
2022-08-05 15:45:00+02:00	7110.0
2022-08-05 16:00:00+02:00	7182.0
2022-08-05 16:15:00+02:00	7221.0
2022-08-05 16:30:00+02:00	7259.0
2022-08-05 16:45:00+02:00	7325.0
2022-08-05 17:00:00+02:00	7393.0
2022-08-05 17:15:00+02:00	7448.0
2022-08-05 17:30:00+02:00	7497.0
2022-08-05 17:45:00+02:00	7537.0
2022-08-05 18:00:00+02:00	7467.0
2022-08-05 18:15:00+02:00	7406.0
2022-08-05 18:30:00+02:00	7333.0
2022-08-05 18:45:00+02:00	7275.0
2022-08-05 19:00:00+02:00	7200.0
2022-08-05 19:15:00+02:00	7070.0
2022-08-05 19:30:00+02:00	6958.0
2022-08-05 19:45:00+02:00	6915.0
2022-08-05 20:00:00+02:00	6840.0
2022-08-05 20:15:00+02:00	6780.0
2022-08-05 20:30:00+02:00	6734.0
2022-08-05 20:45:00+02:00	6657.0
2022-08-05 21:00:00+02:00	6543.0
2022-08-05 21:15:00+02:00	6446.0
2022-08-05 21:30:00+02:00	6359.0
2022-08-05 21:45:00+02:00	6247.0
2022-08-05 22:00:00+02:00	6282.0
2022-08-05 22:15:00+02:00	6216.0
2022-08-05 22:30:00+02:00	6009.0
2022-08-05 22:45:00+02:00	5883.0
2022-08-05 23:00:00+02:00	5801.0
2022-08-05 23:15:00+02:00	5654.0
2022-08-05 23:30:00+02:00	5570.0
2022-08-05 23:45:00+02:00	5524.0
2022-08-06 00:00:00+02:00	5530.0
2022-08-06 00:15:00+02:00	5443.0
2022-08-06 00:30:00+02:00	5371.0
2022-08-06 00:45:00+02:00	5272.0
2022-08-06 01:00:00+02:00	5208.0
2022-08-06 01:15:00+02:00	5157.0
2022-08-06 01:30:00+02:00	5099.0
2022-08-06 01:45:00+02:00	5006.0
2022-08-06 02:00:00+02:00	5050.0
2022-08-06 02:15:00+02:00	4996.0
2022-08-06 02:30:00+02:00	4927.0
2022-08-06 02:45:00+02:00	4892.0
2022-08-06 03:00:00+02:00	4894.0
2022-08-06 03:15:00+02:00	4868.0
2022-08-06 03:30:00+02:00	4850.0
2022-08-06 03:45:00+02:00	4861.0
2022-08-06 04:00:00+02:00	4942.0
2022-08-06 04:15:00+02:00	4925.0
2022-08-06 04:30:00+02:00	4949.0
2022-08-06 04:45:00+02:00	4996.0
2022-08-06 05:00:00+02:00	5053.0
2022-08-06 05:15:00+02:00	5091.0
2022-08-06 05:30:00+02:00	5126.0
2022-08-06 05:45:00+02:00	5189.0
2022-08-06 06:00:00+02:00	5331.0
2022-08-06 06:15:00+02:00	5374.0
2022-08-06 06:30:00+02:00	5444.0
2022-08-06 06:45:00+02:00	5521.0
2022-08-06 07:00:00+02:00	5630.0
2022-08-06 07:15:00+02:00	5686.0
2022-08-06 07:30:00+02:00	5776.0
2022-08-06 07:45:00+02:00	5876.0
2022-08-06 08:00:00+02:00	6033.0
2022-08-06 08:15:00+02:00	6131.0
2022-08-06 08:30:00+02:00	6258.0
2022-08-06 08:45:00+02:00	6365.0
2022-08-06 09:00:00+02:00	6530.0
2022-08-06 09:15:00+02:00	6604.0
2022-08-06 09:30:00+02:00	6684.0
2022-08-06 09:45:00+02:00	6730.0
2022-08-06 10:00:00+02:00	6797.0
2022-08-06 10:15:00+02:00	6826.0
2022-08-06 10:30:00+02:00	6893.0
2022-08-06 10:45:00+02:00	6964.0
2022-08-06 11:00:00+02:00	7044.0
2022-08-06 11:15:00+02:00	7084.0
2022-08-06 11:30:00+02:00	7115.0
2022-08-06 11:45:00+02:00	7098.0
2022-08-06 12:00:00+02:00	7015.0
2022-08-06 12:15:00+02:00	6917.0
2022-08-06 12:30:00+02:00	6839.0
2022-08-06 12:45:00+02:00	6771.0
2022-08-06 13:00:00+02:00	6737.0
2022-08-06 13:15:00+02:00	6672.0
2022-08-06 13:30:00+02:00	6647.0
2022-08-06 13:45:00+02:00	6566.0
2022-08-06 14:00:00+02:00	6496.0
2022-08-06 14:15:00+02:00	6462.0
2022-08-06 14:30:00+02:00	6452.0
2022-08-06 14:45:00+02:00	6414.0
2022-08-06 15:00:00+02:00	6443.0
2022-08-06 15:15:00+02:00	6396.0
2022-08-06 15:30:00+02:00	6398.0
2022-08-06 15:45:00+02:00	6376.0
2022-08-06 16:00:00+02:00	6339.0
2022-08-06 16:15:00+02:00	6336.0
2022-08-06 16:30:00+02:00	6322.0
2022-08-06 16:45:00+02:00	6319.0
2022-08-06 17:00:00+02:00	6340.0
2022-08-06 17:15:00+02:00	6264.0
2022-08-06 17:30:00+02:00	6286.0
2022-08-06 17:45:00+02:00	6296.0
2022-08-06 18:00:00+02:00	6194.0
2022-08-06 18:15:00+02:00	6100.0
2022-08-06 18:30:00+02:00	6029.0
2022-08-06 18:45:00+02:00	5990.0
2022-08-06 19:00:00+02:00	5966.0
2022-08-06 19:15:00+02:00	5920.0
2022-08-06 19:30:00+02:00	5911.0
2022-08-06 19:45:00+02:00	5862.0
2022-08-06 20:00:00+02:00	5844.0
2022-08-06 20:15:00+02:00	5796.0
2022-08-06 20:30:00+02:00	5777.0
2022-08-06 20:45:00+02:00	5727.0
2022-08-06 21:00:00+02:00	5674.0
2022-08-06 21:15:00+02:00	5566.0
2022-08-06 21:30:00+02:00	5506.0
2022-08-06 21:45:00+02:00	5445.0
2022-08-06 22:00:00+02:00	5558.0
2022-08-06 22:15:00+02:00	5493.0
2022-08-06 22:30:00+02:00	5342.0
2022-08-06 22:45:00+02:00	5234.0
2022-08-06 23:00:00+02:00	5161.0
2022-08-06 23:15:00+02:00	5043.0
2022-08-06 23:30:00+02:00	4953.0
2022-08-06 23:45:00+02:00	4887.0
2022-08-07 00:00:00+02:00	4917.0
2022-08-07 00:15:00+02:00	4811.0
2022-08-07 00:30:00+02:00	4692.0
2022-08-07 00:45:00+02:00	4623.0
2022-08-07 01:00:00+02:00	4598.0
2022-08-07 01:15:00+02:00	4509.0
2022-08-07 01:30:00+02:00	4473.0
2022-08-07 01:45:00+02:00	4451.0
2022-08-07 02:00:00+02:00	4520.0
2022-08-07 02:15:00+02:00	4478.0
2022-08-07 02:30:00+02:00	4424.0
2022-08-07 02:45:00+02:00	4387.0
2022-08-07 03:00:00+02:00	4372.0
2022-08-07 03:15:00+02:00	4320.0
2022-08-07 03:30:00+02:00	4303.0
2022-08-07 03:45:00+02:00	4292.0
2022-08-07 04:00:00+02:00	4316.0
2022-08-07 04:15:00+02:00	4328.0
