	Actual Load
2022-08-13 09:15:00+02:00	6169.0
2022-08-13 09:30:00+02:00	6241.0
2022-08-13 09:45:00+02:00	6259.0
2022-08-13 10:00:00+02:00	6320.0
2022-08-13 10:15:00+02:00	6368.0
2022-08-13 10:30:00+02:00	6398.0
2022-08-13 10:45:00+02:00	6436.0
2022-08-13 11:00:00+02:00	6452.0
2022-08-13 11:15:00+02:00	6454.0
2022-08-13 11:30:00+02:00	6455.0
2022-08-13 11:45:00+02:00	6406.0
2022-08-13 12:00:00+02:00	6375.0
2022-08-13 12:15:00+02:00	6321.0
2022-08-13 12:30:00+02:00	6267.0
2022-08-13 12:45:00+02:00	6224.0
2022-08-13 13:00:00+02:00	6157.0
2022-08-13 13:15:00+02:00	6145.0
2022-08-13 13:30:00+02:00	6109.0
2022-08-13 13:45:00+02:00	6098.0
2022-08-13 14:00:00+02:00	6020.0
2022-08-13 14:15:00+02:00	5943.0
2022-08-13 14:30:00+02:00	5935.0
2022-08-13 14:45:00+02:00	5960.0
2022-08-13 15:00:00+02:00	6020.0
2022-08-13 15:15:00+02:00	6000.0
2022-08-13 15:30:00+02:00	6004.0
2022-08-13 15:45:00+02:00	5980.0
2022-08-13 16:00:00+02:00	6035.0
2022-08-13 16:15:00+02:00	6002.0
2022-08-13 16:30:00+02:00	5987.0
2022-08-13 16:45:00+02:00	6063.0
2022-08-13 17:00:00+02:00	6037.0
2022-08-13 17:15:00+02:00	6053.0
2022-08-13 17:30:00+02:00	6108.0
2022-08-13 17:45:00+02:00	6098.0
2022-08-13 18:00:00+02:00	6074.0
2022-08-13 18:15:00+02:00	6019.0
2022-08-13 18:30:00+02:00	5955.0
2022-08-13 18:45:00+02:00	5934.0
2022-08-13 19:00:00+02:00	5881.0
2022-08-13 19:15:00+02:00	5867.0
2022-08-13 19:30:00+02:00	5836.0
2022-08-13 19:45:00+02:00	5833.0
2022-08-13 20:00:00+02:00	5851.0
2022-08-13 20:15:00+02:00	5882.0
2022-08-13 20:30:00+02:00	5886.0
2022-08-13 20:45:00+02:00	5841.0
2022-08-13 21:00:00+02:00	5736.0
2022-08-13 21:15:00+02:00	5626.0
2022-08-13 21:30:00+02:00	5540.0
2022-08-13 21:45:00+02:00	5546.0
2022-08-13 22:00:00+02:00	5635.0
2022-08-13 22:15:00+02:00	5535.0
2022-08-13 22:30:00+02:00	5376.0
2022-08-13 22:45:00+02:00	5298.0
2022-08-13 23:00:00+02:00	5205.0
2022-08-13 23:15:00+02:00	5123.0
2022-08-13 23:30:00+02:00	4985.0
2022-08-13 23:45:00+02:00	4926.0
2022-08-14 00:00:00+02:00	4951.0
2022-08-14 00:15:00+02:00	4832.0
2022-08-14 00:30:00+02:00	4768.0
2022-08-14 00:45:00+02:00	4706.0
2022-08-14 01:00:00+02:00	4634.0
2022-08-14 01:15:00+02:00	4564.0
2022-08-14 01:30:00+02:00	4505.0
2022-08-14 01:45:00+02:00	4435.0
2022-08-14 02:00:00+02:00	4534.0
2022-08-14 02:15:00+02:00	4454.0
2022-08-14 02:30:00+02:00	4422.0
2022-08-14 02:45:00+02:00	4374.0
2022-08-14 03:00:00+02:00	4380.0
2022-08-14 03:15:00+02:00	4340.0
2022-08-14 03:30:00+02:00	4333.0
2022-08-14 03:45:00+02:00	4268.0
2022-08-14 04:00:00+02:00	4298.0
2022-08-14 04:15:00+02:00	4288.0
2022-08-14 04:30:00+02:00	4324.0
2022-08-14 04:45:00+02:00	4322.0
2022-08-14 05:00:00+02:00	4411.0
2022-08-14 05:15:00+02:00	4439.0
2022-08-14 05:30:00+02:00	4478.0
2022-08-14 05:45:00+02:00	4522.0
2022-08-14 06:00:00+02:00	4610.0
2022-08-14 06:15:00+02:00	4609.0
2022-08-14 06:30:00+02:00	4646.0
2022-08-14 06:45:00+02:00	4720.0
2022-08-14 07:00:00+02:00	4872.0
2022-08-14 07:15:00+02:00	4907.0
2022-08-14 07:30:00+02:00	5001.0
2022-08-14 07:45:00+02:00	5087.0
2022-08-14 08:00:00+02:00	5167.0
2022-08-14 08:15:00+02:00	5223.0
2022-08-14 08:30:00+02:00	5333.0
2022-08-14 08:45:00+02:00	5382.0
2022-08-14 09:00:00+02:00	5516.0
2022-08-14 09:15:00+02:00	5598.0
2022-08-14 09:30:00+02:00	5636.0
2022-08-14 09:45:00+02:00	5634.0
2022-08-14 10:00:00+02:00	5692.0
2022-08-14 10:15:00+02:00	5702.0
2022-08-14 10:30:00+02:00	5724.0
2022-08-14 10:45:00+02:00	5753.0
2022-08-14 11:00:00+02:00	5761.0
2022-08-14 11:15:00+02:00	5792.0
2022-08-14 11:30:00+02:00	5812.0
2022-08-14 11:45:00+02:00	5734.0
2022-08-14 12:00:00+02:00	5665.0
2022-08-14 12:15:00+02:00	5593.0
2022-08-14 12:30:00+02:00	5554.0
2022-08-14 12:45:00+02:00	5480.0
2022-08-14 13:00:00+02:00	5448.0
2022-08-14 13:15:00+02:00	5393.0
2022-08-14 13:30:00+02:00	5370.0
2022-08-14 13:45:00+02:00	5300.0
2022-08-14 14:00:00+02:00	5256.0
2022-08-14 14:15:00+02:00	5208.0
2022-08-14 14:30:00+02:00	5164.0
2022-08-14 14:45:00+02:00	5141.0
2022-08-14 15:00:00+02:00	5169.0
2022-08-14 15:15:00+02:00	5137.0
2022-08-14 15:30:00+02:00	5162.0
2022-08-14 15:45:00+02:00	5159.0
2022-08-14 16:00:00+02:00	5140.0
2022-08-14 16:15:00+02:00	5176.0
2022-08-14 16:30:00+02:00	5228.0
2022-08-14 16:45:00+02:00	5300.0
2022-08-14 17:00:00+02:00	5403.0
2022-08-14 17:15:00+02:00	5443.0
2022-08-14 17:30:00+02:00	5483.0
2022-08-14 17:45:00+02:00	5537.0
2022-08-14 18:00:00+02:00	5607.0
2022-08-14 18:15:00+02:00	5644.0
2022-08-14 18:30:00+02:00	5692.0
2022-08-14 18:45:00+02:00	5707.0
2022-08-14 19:00:00+02:00	5747.0
2022-08-14 19:15:00+02:00	5768.0
2022-08-14 19:30:00+02:00	5753.0
2022-08-14 19:45:00+02:00	5747.0
2022-08-14 20:00:00+02:00	5756.0
2022-08-14 20:15:00+02:00	5772.0
2022-08-14 20:30:00+02:00	5783.0
2022-08-14 20:45:00+02:00	5770.0
2022-08-14 21:00:00+02:00	5672.0
2022-08-14 21:15:00+02:00	5576.0
2022-08-14 21:30:00+02:00	5498.0
2022-08-14 21:45:00+02:00	5412.0
2022-08-14 22:00:00+02:00	5581.0
2022-08-14 22:15:00+02:00	5492.0
2022-08-14 22:30:00+02:00	5353.0
2022-08-14 22:45:00+02:00	5248.0
2022-08-14 23:00:00+02:00	5142.0
2022-08-14 23:15:00+02:00	5022.0
2022-08-14 23:30:00+02:00	4918.0
2022-08-14 23:45:00+02:00	4898.0
2022-08-15 00:00:00+02:00	4966.0
2022-08-15 00:15:00+02:00	4889.0
2022-08-15 00:30:00+02:00	4757.0
2022-08-15 00:45:00+02:00	4694.0
2022-08-15 01:00:00+02:00	4691.0
2022-08-15 01:15:00+02:00	4607.0
2022-08-15 01:30:00+02:00	4530.0
2022-08-15 01:45:00+02:00	4488.0
2022-08-15 02:00:00+02:00	4580.0
2022-08-15 02:15:00+02:00	4516.0
2022-08-15 02:30:00+02:00	4414.0
2022-08-15 02:45:00+02:00	4390.0
2022-08-15 03:00:00+02:00	4389.0
2022-08-15 03:15:00+02:00	4341.0
2022-08-15 03:30:00+02:00	4313.0
2022-08-15 03:45:00+02:00	4309.0
2022-08-15 04:00:00+02:00	4350.0
2022-08-15 04:15:00+02:00	4351.0
2022-08-15 04:30:00+02:00	4348.0
2022-08-15 04:45:00+02:00	4370.0
2022-08-15 05:00:00+02:00	4486.0
2022-08-15 05:15:00+02:00	4518.0
2022-08-15 05:30:00+02:00	4572.0
2022-08-15 05:45:00+02:00	4570.0
2022-08-15 06:00:00+02:00	4653.0
2022-08-15 06:15:00+02:00	4707.0
2022-08-15 06:30:00+02:00	4746.0
2022-08-15 06:45:00+02:00	4776.0
2022-08-15 07:00:00+02:00	4910.0
2022-08-15 07:15:00+02:00	4965.0
2022-08-15 07:30:00+02:00	5041.0
2022-08-15 07:45:00+02:00	5090.0
2022-08-15 08:00:00+02:00	5242.0
2022-08-15 08:15:00+02:00	5320.0
2022-08-15 08:30:00+02:00	5357.0
2022-08-15 08:45:00+02:00	5446.0
2022-08-15 09:00:00+02:00	5546.0
2022-08-15 09:15:00+02:00	5585.0
2022-08-15 09:30:00+02:00	5664.0
2022-08-15 09:45:00+02:00	5704.0
2022-08-15 10:00:00+02:00	5746.0
2022-08-15 10:15:00+02:00	5764.0
2022-08-15 10:30:00+02:00	5811.0
2022-08-15 10:45:00+02:00	5826.0
2022-08-15 11:00:00+02:00	5856.0
2022-08-15 11:15:00+02:00	5888.0
2022-08-15 11:30:00+02:00	5881.0
2022-08-15 11:45:00+02:00	5816.0
2022-08-15 12:00:00+02:00	5788.0
2022-08-15 12:15:00+02:00	5765.0
2022-08-15 12:30:00+02:00	5702.0
2022-08-15 12:45:00+02:00	5666.0
2022-08-15 13:00:00+02:00	5652.0
2022-08-15 13:15:00+02:00	5596.0
2022-08-15 13:30:00+02:00	5617.0
2022-08-15 13:45:00+02:00	5542.0
2022-08-15 14:00:00+02:00	5568.0
2022-08-15 14:15:00+02:00	5574.0
2022-08-15 14:30:00+02:00	5571.0
2022-08-15 14:45:00+02:00	5517.0
2022-08-15 15:00:00+02:00	5561.0
2022-08-15 15:15:00+02:00	5570.0
2022-08-15 15:30:00+02:00	5588.0
2022-08-15 15:45:00+02:00	5613.0
2022-08-15 16:00:00+02:00	5726.0
2022-08-15 16:15:00+02:00	5761.0
2022-08-15 16:30:00+02:00	5816.0
2022-08-15 16:45:00+02:00	5825.0
2022-08-15 17:00:00+02:00	5843.0
2022-08-15 17:15:00+02:00	5916.0
2022-08-15 17:30:00+02:00	5973.0
2022-08-15 17:45:00+02:00	6006.0
2022-08-15 18:00:00+02:00	6064.0
2022-08-15 18:15:00+02:00	6072.0
2022-08-15 18:30:00+02:00	6047.0
2022-08-15 18:45:00+02:00	6076.0
2022-08-15 19:00:00+02:00	6108.0
2022-08-15 19:15:00+02:00	6148.0
2022-08-15 19:30:00+02:00	6133.0
2022-08-15 19:45:00+02:00	6108.0
2022-08-15 20:00:00+02:00	6171.0
2022-08-15 20:15:00+02:00	6170.0
2022-08-15 20:30:00+02:00	6122.0
2022-08-15 20:45:00+02:00	6082.0
2022-08-15 21:00:00+02:00	6004.0
2022-08-15 21:15:00+02:00	5876.0
2022-08-15 21:30:00+02:00	5806.0
2022-08-15 21:45:00+02:00	5740.0
2022-08-15 22:00:00+02:00	5898.0
2022-08-15 22:15:00+02:00	5817.0
2022-08-15 22:30:00+02:00	5658.0
2022-08-15 22:45:00+02:00	5521.0
2022-08-15 23:00:00+02:00	5440.0
2022-08-15 23:15:00+02:00	5314.0
2022-08-15 23:30:00+02:00	5200.0
2022-08-15 23:45:00+02:00	5120.0
2022-08-16 00:00:00+02:00	5155.0
2022-08-16 00:15:00+02:00	5036.0
2022-08-16 00:30:00+02:00	4980.0
2022-08-16 00:45:00+02:00	4937.0
2022-08-16 01:00:00+02:00	4826.0
2022-08-16 01:15:00+02:00	4786.0
2022-08-16 01:30:00+02:00	4748.0
2022-08-16 01:45:00+02:00	4737.0
2022-08-16 02:00:00+02:00	4771.0
2022-08-16 02:15:00+02:00	4718.0
2022-08-16 02:30:00+02:00	4680.0
2022-08-16 02:45:00+02:00	4628.0
2022-08-16 03:00:00+02:00	4646.0
2022-08-16 03:15:00+02:00	4644.0
2022-08-16 03:30:00+02:00	4636.0
2022-08-16 03:45:00+02:00	4644.0
2022-08-16 04:00:00+02:00	4698.0
2022-08-16 04:15:00+02:00	4765.0
2022-08-16 04:30:00+02:00	4837.0
2022-08-16 04:45:00+02:00	4929.0
2022-08-16 05:00:00+02:00	5090.0
2022-08-16 05:15:00+02:00	5281.0
2022-08-16 05:30:00+02:00	5446.0
2022-08-16 05:45:00+02:00	5589.0
2022-08-16 06:00:00+02:00	5995.0
2022-08-16 06:15:00+02:00	6235.0
2022-08-16 06:30:00+02:00	6418.0
2022-08-16 06:45:00+02:00	6623.0
2022-08-16 07:00:00+02:00	6874.0
2022-08-16 07:15:00+02:00	7030.0
2022-08-16 07:30:00+02:00	7185.0
2022-08-16 07:45:00+02:00	7275.0
2022-08-16 08:00:00+02:00	7390.0
2022-08-16 08:15:00+02:00	7505.0
2022-08-16 08:30:00+02:00	7537.0
2022-08-16 08:45:00+02:00	7536.0
2022-08-16 09:00:00+02:00	7583.0
2022-08-16 09:15:00+02:00	7562.0
2022-08-16 09:30:00+02:00	7602.0
2022-08-16 09:45:00+02:00	7615.0
2022-08-16 10:00:00+02:00	7608.0
2022-08-16 10:15:00+02:00	7587.0
2022-08-16 10:30:00+02:00	7634.0
2022-08-16 10:45:00+02:00	7676.0
2022-08-16 11:00:00+02:00	7655.0
2022-08-16 11:15:00+02:00	7692.0
2022-08-16 11:30:00+02:00	7748.0
2022-08-16 11:45:00+02:00	7680.0
2022-08-16 12:00:00+02:00	7586.0
2022-08-16 12:15:00+02:00	7499.0
2022-08-16 12:30:00+02:00	7464.0
2022-08-16 12:45:00+02:00	7427.0
2022-08-16 13:00:00+02:00	7465.0
2022-08-16 13:15:00+02:00	7463.0
2022-08-16 13:30:00+02:00	7404.0
2022-08-16 13:45:00+02:00	7370.0
2022-08-16 14:00:00+02:00	7355.0
2022-08-16 14:15:00+02:00	7334.0
2022-08-16 14:30:00+02:00	7376.0
2022-08-16 14:45:00+02:00	7346.0
2022-08-16 15:00:00+02:00	7329.0
2022-08-16 15:15:00+02:00	7298.0
2022-08-16 15:30:00+02:00	7260.0
2022-08-16 15:45:00+02:00	7254.0
2022-08-16 16:00:00+02:00	7269.0
2022-08-16 16:15:00+02:00	7264.0
2022-08-16 16:30:00+02:00	7252.0
2022-08-16 16:45:00+02:00	7229.0
2022-08-16 17:00:00+02:00	7240.0
2022-08-16 17:15:00+02:00	7270.0
2022-08-16 17:30:00+02:00	7317.0
2022-08-16 17:45:00+02:00	7346.0
2022-08-16 18:00:00+02:00	7368.0
2022-08-16 18:15:00+02:00	7395.0
2022-08-16 18:30:00+02:00	7441.0
2022-08-16 18:45:00+02:00	7446.0
2022-08-16 19:00:00+02:00	7393.0
2022-08-16 19:15:00+02:00	7350.0
2022-08-16 19:30:00+02:00	7300.0
2022-08-16 19:45:00+02:00	7258.0
2022-08-16 20:00:00+02:00	7198.0
2022-08-16 20:15:00+02:00	7135.0
2022-08-16 20:30:00+02:00	7126.0
2022-08-16 20:45:00+02:00	7088.0
2022-08-16 21:00:00+02:00	6968.0
2022-08-16 21:15:00+02:00	6827.0
2022-08-16 21:30:00+02:00	6719.0
2022-08-16 21:45:00+02:00	6567.0
2022-08-16 22:00:00+02:00	6619.0
2022-08-16 22:15:00+02:00	6512.0
2022-08-16 22:30:00+02:00	6387.0
2022-08-16 22:45:00+02:00	6232.0
2022-08-16 23:00:00+02:00	6119.0
2022-08-16 23:15:00+02:00	5948.0
2022-08-16 23:30:00+02:00	5804.0
2022-08-16 23:45:00+02:00	5708.0
2022-08-17 00:00:00+02:00	5692.0
2022-08-17 00:15:00+02:00	5573.0
2022-08-17 00:30:00+02:00	5488.0
2022-08-17 00:45:00+02:00	5392.0
2022-08-17 01:00:00+02:00	5344.0
2022-08-17 01:15:00+02:00	5306.0
2022-08-17 01:30:00+02:00	5262.0
2022-08-17 01:45:00+02:00	5203.0
2022-08-17 02:00:00+02:00	5225.0
2022-08-17 02:15:00+02:00	5198.0
2022-08-17 02:30:00+02:00	5100.0
2022-08-17 02:45:00+02:00	5034.0
2022-08-17 03:00:00+02:00	5011.0
2022-08-17 03:15:00+02:00	4975.0
2022-08-17 03:30:00+02:00	4956.0
2022-08-17 03:45:00+02:00	4952.0
2022-08-17 04:00:00+02:00	5000.0
2022-08-17 04:15:00+02:00	5017.0
2022-08-17 04:30:00+02:00	5108.0
2022-08-17 04:45:00+02:00	5190.0
2022-08-17 05:00:00+02:00	5396.0
2022-08-17 05:15:00+02:00	5541.0
2022-08-17 05:30:00+02:00	5686.0
2022-08-17 05:45:00+02:00	5856.0
2022-08-17 06:00:00+02:00	6137.0
2022-08-17 06:15:00+02:00	6399.0
2022-08-17 06:30:00+02:00	6590.0
2022-08-17 06:45:00+02:00	6738.0
2022-08-17 07:00:00+02:00	7007.0
2022-08-17 07:15:00+02:00	7136.0
2022-08-17 07:30:00+02:00	7222.0
2022-08-17 07:45:00+02:00	7340.0
2022-08-17 08:00:00+02:00	7495.0
2022-08-17 08:15:00+02:00	7529.0
2022-08-17 08:30:00+02:00	7577.0
2022-08-17 08:45:00+02:00	7602.0
2022-08-17 09:00:00+02:00	7544.0
2022-08-17 09:15:00+02:00	7585.0
2022-08-17 09:30:00+02:00	7636.0
2022-08-17 09:45:00+02:00	7644.0
2022-08-17 10:00:00+02:00	7675.0
2022-08-17 10:15:00+02:00	7697.0
2022-08-17 10:30:00+02:00	7701.0
2022-08-17 10:45:00+02:00	7783.0
2022-08-17 11:00:00+02:00	7866.0
2022-08-17 11:15:00+02:00	7853.0
2022-08-17 11:30:00+02:00	7848.0
2022-08-17 11:45:00+02:00	7831.0
2022-08-17 12:00:00+02:00	7758.0
2022-08-17 12:15:00+02:00	7668.0
2022-08-17 12:30:00+02:00	7623.0
2022-08-17 12:45:00+02:00	7598.0
2022-08-17 13:00:00+02:00	7676.0
2022-08-17 13:15:00+02:00	7671.0
2022-08-17 13:30:00+02:00	7636.0
2022-08-17 13:45:00+02:00	7598.0
2022-08-17 14:00:00+02:00	7577.0
2022-08-17 14:15:00+02:00	7602.0
2022-08-17 14:30:00+02:00	7600.0
2022-08-17 14:45:00+02:00	7570.0
2022-08-17 15:00:00+02:00	7552.0
2022-08-17 15:15:00+02:00	7532.0
2022-08-17 15:30:00+02:00	7522.0
2022-08-17 15:45:00+02:00	7555.0
2022-08-17 16:00:00+02:00	7558.0
2022-08-17 16:15:00+02:00	7556.0
2022-08-17 16:30:00+02:00	7581.0
2022-08-17 16:45:00+02:00	7580.0
2022-08-17 17:00:00+02:00	7612.0
2022-08-17 17:15:00+02:00	7675.0
2022-08-17 17:30:00+02:00	7724.0
2022-08-17 17:45:00+02:00	7724.0
2022-08-17 18:00:00+02:00	7692.0
2022-08-17 18:15:00+02:00	7674.0
2022-08-17 18:30:00+02:00	7656.0
2022-08-17 18:45:00+02:00	7636.0
2022-08-17 19:00:00+02:00	7583.0
2022-08-17 19:15:00+02:00	7485.0
2022-08-17 19:30:00+02:00	7431.0
2022-08-17 19:45:00+02:00	7360.0
2022-08-17 20:00:00+02:00	7334.0
2022-08-17 20:15:00+02:00	7337.0
2022-08-17 20:30:00+02:00	7308.0
2022-08-17 20:45:00+02:00	7202.0
2022-08-17 21:00:00+02:00	7019.0
2022-08-17 21:15:00+02:00	6908.0
2022-08-17 21:30:00+02:00	6754.0
2022-08-17 21:45:00+02:00	6573.0
2022-08-17 22:00:00+02:00	6652.0
2022-08-17 22:15:00+02:00	6538.0
2022-08-17 22:30:00+02:00	6392.0
2022-08-17 22:45:00+02:00	6202.0
2022-08-17 23:00:00+02:00	6069.0
2022-08-17 23:15:00+02:00	5943.0
2022-08-17 23:30:00+02:00	5826.0
2022-08-17 23:45:00+02:00	5736.0
2022-08-18 00:00:00+02:00	5775.0
2022-08-18 00:15:00+02:00	5696.0
2022-08-18 00:30:00+02:00	5572.0
2022-08-18 00:45:00+02:00	5445.0
2022-08-18 01:00:00+02:00	5412.0
2022-08-18 01:15:00+02:00	5352.0
2022-08-18 01:30:00+02:00	5305.0
2022-08-18 01:45:00+02:00	5207.0
2022-08-18 02:00:00+02:00	5246.0
2022-08-18 02:15:00+02:00	5220.0
2022-08-18 02:30:00+02:00	5134.0
2022-08-18 02:45:00+02:00	5101.0
2022-08-18 03:00:00+02:00	5090.0
2022-08-18 03:15:00+02:00	5049.0
2022-08-18 03:30:00+02:00	5040.0
2022-08-18 03:45:00+02:00	5033.0
2022-08-18 04:00:00+02:00	5078.0
2022-08-18 04:15:00+02:00	5084.0
2022-08-18 04:30:00+02:00	5140.0
2022-08-18 04:45:00+02:00	5236.0
2022-08-18 05:00:00+02:00	5456.0
2022-08-18 05:15:00+02:00	5588.0
2022-08-18 05:30:00+02:00	5736.0
2022-08-18 05:45:00+02:00	5896.0
2022-08-18 06:00:00+02:00	6242.0
2022-08-18 06:15:00+02:00	6448.0
2022-08-18 06:30:00+02:00	6605.0
2022-08-18 06:45:00+02:00	6778.0
2022-08-18 07:00:00+02:00	7008.0
2022-08-18 07:15:00+02:00	7162.0
2022-08-18 07:30:00+02:00	7300.0
2022-08-18 07:45:00+02:00	7398.0
2022-08-18 08:00:00+02:00	7538.0
2022-08-18 08:15:00+02:00	7587.0
2022-08-18 08:30:00+02:00	7676.0
2022-08-18 08:45:00+02:00	7761.0
2022-08-18 09:00:00+02:00	7789.0
2022-08-18 09:15:00+02:00	7829.0
2022-08-18 09:30:00+02:00	7878.0
2022-08-18 09:45:00+02:00	7954.0
2022-08-18 10:00:00+02:00	7933.0
2022-08-18 10:15:00+02:00	7968.0
2022-08-18 10:30:00+02:00	7923.0
2022-08-18 10:45:00+02:00	7916.0
2022-08-18 11:00:00+02:00	7891.0
2022-08-18 11:15:00+02:00	7941.0
2022-08-18 11:30:00+02:00	7905.0
2022-08-18 11:45:00+02:00	7846.0
2022-08-18 12:00:00+02:00	7828.0
2022-08-18 12:15:00+02:00	7759.0
2022-08-18 12:30:00+02:00	7744.0
2022-08-18 12:45:00+02:00	7732.0
2022-08-18 13:00:00+02:00	7769.0
2022-08-18 13:15:00+02:00	7798.0
2022-08-18 13:30:00+02:00	7767.0
2022-08-18 13:45:00+02:00	7709.0
2022-08-18 14:00:00+02:00	7778.0
2022-08-18 14:15:00+02:00	7824.0
2022-08-18 14:30:00+02:00	7899.0
2022-08-18 14:45:00+02:00	7951.0
2022-08-18 15:00:00+02:00	8027.0
2022-08-18 15:15:00+02:00	8024.0
2022-08-18 15:30:00+02:00	7994.0
2022-08-18 15:45:00+02:00	8006.0
2022-08-18 16:00:00+02:00	8005.0
2022-08-18 16:15:00+02:00	7940.0
2022-08-18 16:30:00+02:00	7925.0
2022-08-18 16:45:00+02:00	7926.0
2022-08-18 17:00:00+02:00	7870.0
2022-08-18 17:15:00+02:00	7819.0
2022-08-18 17:30:00+02:00	7824.0
2022-08-18 17:45:00+02:00	7773.0
2022-08-18 18:00:00+02:00	7621.0
2022-08-18 18:15:00+02:00	7589.0
2022-08-18 18:30:00+02:00	7566.0
2022-08-18 18:45:00+02:00	7522.0
2022-08-18 19:00:00+02:00	7453.0
2022-08-18 19:15:00+02:00	7353.0
2022-08-18 19:30:00+02:00	7307.0
2022-08-18 19:45:00+02:00	7249.0
2022-08-18 20:00:00+02:00	7182.0
2022-08-18 20:15:00+02:00	7185.0
2022-08-18 20:30:00+02:00	7091.0
2022-08-18 20:45:00+02:00	6974.0
2022-08-18 21:00:00+02:00	6874.0
2022-08-18 21:15:00+02:00	6734.0
2022-08-18 21:30:00+02:00	6585.0
2022-08-18 21:45:00+02:00	6473.0
2022-08-18 22:00:00+02:00	6512.0
2022-08-18 22:15:00+02:00	6403.0
2022-08-18 22:30:00+02:00	6246.0
2022-08-18 22:45:00+02:00	6087.0
2022-08-18 23:00:00+02:00	6016.0
2022-08-18 23:15:00+02:00	5882.0
2022-08-18 23:30:00+02:00	5747.0
2022-08-18 23:45:00+02:00	5665.0
2022-08-19 00:00:00+02:00	5712.0
2022-08-19 00:15:00+02:00	5610.0
2022-08-19 00:30:00+02:00	5476.0
2022-08-19 00:45:00+02:00	5396.0
2022-08-19 01:00:00+02:00	5354.0
2022-08-19 01:15:00+02:00	5290.0
2022-08-19 01:30:00+02:00	5269.0
2022-08-19 01:45:00+02:00	5197.0
2022-08-19 02:00:00+02:00	5263.0
2022-08-19 02:15:00+02:00	5216.0
2022-08-19 02:30:00+02:00	5174.0
2022-08-19 02:45:00+02:00	5126.0
2022-08-19 03:00:00+02:00	5117.0
2022-08-19 03:15:00+02:00	5088.0
2022-08-19 03:30:00+02:00	5058.0
2022-08-19 03:45:00+02:00	5067.0
2022-08-19 04:00:00+02:00	5143.0
2022-08-19 04:15:00+02:00	5193.0
2022-08-19 04:30:00+02:00	5228.0
2022-08-19 04:45:00+02:00	5303.0
2022-08-19 05:00:00+02:00	5482.0
2022-08-19 05:15:00+02:00	5629.0
2022-08-19 05:30:00+02:00	5800.0
2022-08-19 05:45:00+02:00	5966.0
2022-08-19 06:00:00+02:00	6328.0
2022-08-19 06:15:00+02:00	6560.0
2022-08-19 06:30:00+02:00	6734.0
2022-08-19 06:45:00+02:00	6918.0
2022-08-19 07:00:00+02:00	7147.0
2022-08-19 07:15:00+02:00	7324.0
2022-08-19 07:30:00+02:00	7464.0
2022-08-19 07:45:00+02:00	7577.0
2022-08-19 08:00:00+02:00	7735.0
2022-08-19 08:15:00+02:00	7780.0
2022-08-19 08:30:00+02:00	7828.0
2022-08-19 08:45:00+02:00	7874.0
2022-08-19 09:00:00+02:00	7925.0
2022-08-19 09:15:00+02:00	7982.0
2022-08-19 09:30:00+02:00	8042.0
2022-08-19 09:45:00+02:00	8060.0
2022-08-19 10:00:00+02:00	8102.0
2022-08-19 10:15:00+02:00	8175.0
2022-08-19 10:30:00+02:00	8144.0
2022-08-19 10:45:00+02:00	8177.0
2022-08-19 11:00:00+02:00	8192.0
2022-08-19 11:15:00+02:00	8204.0
2022-08-19 11:30:00+02:00	8281.0
2022-08-19 11:45:00+02:00	8264.0
2022-08-19 12:00:00+02:00	8253.0
2022-08-19 12:15:00+02:00	8190.0
2022-08-19 12:30:00+02:00	8122.0
2022-08-19 12:45:00+02:00	8121.0
2022-08-19 13:00:00+02:00	8096.0
2022-08-19 13:15:00+02:00	8005.0
2022-08-19 13:30:00+02:00	7926.0
2022-08-19 13:45:00+02:00	7822.0
